# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T12:34:25.645310
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    50.850 |    0.000    0.000    0.000 |    -0.75     1.64     1.06 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    50.900 |    0.000    0.000    0.000 |    -0.75     1.64     1.06 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    50.950 |    0.000    0.000    0.000 |    -0.75     1.64     1.06 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.000 |    0.000    0.000    0.000 |    -0.75     1.64     1.06 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.050 |    0.000    0.000    0.000 |    -0.75     1.64     1.06 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.100 |    0.000    0.000    0.000 |    -0.75     1.64     1.06 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.150 |    0.000    0.000    0.000 |    -0.75     1.65     1.10 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.200 |    0.000    0.000    0.000 |    -0.67     1.66     1.12 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.250 |    0.000    0.000    0.000 |    -0.67     1.66     1.12 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.300 |    0.000    0.000    0.000 |    -0.67     1.66     1.12 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.350 |    0.000    0.000    0.000 |    -0.67     1.66     1.12 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.400 |    0.000    0.000    0.000 |    -0.67     1.66     1.12 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.450 |    0.000    0.000    0.000 |    -0.70     1.65     1.18 |   363.6   445.4   384.8   424.2 |  1120  1147  1127  1140
    51.500 |    0.000    0.000    0.000 |    -0.70     1.65     1.18 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.550 |    0.000    0.000    0.000 |    -0.70     1.65     1.18 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.600 |    0.000    0.000    0.000 |    -0.70     1.65     1.18 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.650 |    0.000    0.000    0.000 |    -0.70     1.65     1.18 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.700 |    0.000    0.000    0.000 |    -0.70     1.65     1.26 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.750 |    0.000    0.000    0.000 |    -0.70     1.65     1.26 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.800 |    0.000    0.000    0.000 |    -0.70     1.65     1.26 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.850 |    0.000    0.000    0.000 |    -0.70     1.65     1.26 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.900 |    0.000    0.000    0.000 |    -0.70     1.65     1.26 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    51.950 |    0.000    0.000    0.000 |    -0.70     1.65     1.26 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.000 |    0.000    0.000    0.000 |    -0.71     1.63     1.42 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.050 |    0.000    0.000    0.000 |    -0.71     1.63     1.42 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.100 |    0.000    0.000    0.000 |    -0.71     1.63     1.42 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.150 |    0.000    0.000    0.000 |    -0.71     1.63     1.42 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.200 |    0.000    0.000    0.000 |    -0.71     1.63     1.42 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.250 |    0.000    0.000    0.000 |    -0.71     1.63     1.42 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.300 |    0.000    0.000    0.000 |    -0.71     1.63     1.42 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.350 |    0.000    0.000    0.000 |    -0.70     1.64     1.68 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.400 |    0.000    0.000    0.000 |    -0.70     1.64     1.68 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.450 |    0.000    0.000    0.000 |    -0.70     1.64     1.68 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.500 |    0.000    0.000    0.000 |    -0.70     1.64     1.68 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.550 |    0.000    0.000    0.000 |    -0.70     1.64     1.68 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.600 |    0.000    0.000    0.000 |    -0.68     1.64     2.08 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.650 |    0.000    0.000    0.000 |    -0.68     1.64     2.08 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.700 |    0.000    0.000    0.000 |    -0.68     1.64     2.08 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.750 |    0.000    0.000    0.000 |    -0.68     1.64     2.08 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.800 |    0.000    0.000    0.000 |    -0.68     1.64     2.08 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.850 |    0.000    0.000    0.000 |    -0.70     1.62     2.28 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.900 |    0.000    0.000    0.000 |    -0.70     1.62     2.28 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    52.950 |    0.000    0.000    0.000 |    -0.70     1.62     2.28 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.000 |    0.000    0.000    0.000 |    -0.70     1.62     2.28 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.050 |    0.000    0.000    0.000 |    -0.70     1.62     2.28 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.100 |    0.000    0.000    0.000 |    -0.67     1.65     2.86 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.150 |    0.000    0.000    0.000 |    -0.67     1.65     2.86 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.200 |    0.000    0.000    0.000 |    -0.67     1.65     2.86 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.250 |    0.000    0.000    0.000 |    -0.67     1.65     2.86 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.300 |    0.000    0.000    0.000 |    -0.67     1.65     2.86 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.350 |    0.000    0.000    0.000 |    -0.67     1.62     3.20 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.400 |    0.000    0.000    0.000 |    -0.67     1.62     3.20 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.450 |    0.000    0.000    0.000 |    -0.67     1.62     3.20 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.546 |    0.001    0.000    0.001 |    -0.70     1.60     3.54 |   736.3   703.0   636.3   802.9 |  1243  1232  1210  1265
    53.550 |    0.002    0.001    0.003 |    -0.70     1.60     3.54 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.600 |    0.004    0.002    0.006 |    -0.70     1.60     3.54 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.650 |    0.007    0.004    0.011 |    -0.70     1.60     3.54 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.700 |    0.010    0.005    0.016 |    -0.70     1.60     3.54 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.750 |    0.014    0.007    0.022 |    -0.66     1.61     4.59 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.800 |    0.019    0.010    0.029 |    -0.66     1.61     4.59 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.850 |    0.024    0.012    0.038 |    -0.66     1.61     4.59 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.900 |    0.030    0.015    0.047 |    -0.66     1.61     4.59 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    53.950 |    0.037    0.019    0.057 |    -0.66     1.61     4.59 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.000 |    0.044    0.022    0.068 |    -0.64     1.59     7.24 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.050 |    0.051    0.026    0.080 |    -0.64     1.59     7.24 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.100 |    0.060    0.031    0.093 |    -0.64     1.59     7.24 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.150 |    0.069    0.035    0.107 |    -0.64     1.59     7.24 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.200 |    0.078    0.040    0.122 |    -0.64     1.59     7.24 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.250 |    0.088    0.046    0.137 |    -0.63     1.46    10.50 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.300 |    0.098    0.051    0.154 |    -0.63     1.46    10.50 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.350 |    0.109    0.057    0.171 |    -0.63     1.46    10.50 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.400 |    0.120    0.063    0.189 |    -0.63     1.46    10.50 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.450 |    0.132    0.070    0.208 |    -0.63     1.46    10.50 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.500 |    0.144    0.077    0.228 |    -0.59     1.23    12.63 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.550 |    0.156    0.084    0.249 |    -0.59     1.23    12.63 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.604 |    0.169    0.092    0.272 |    -0.47     0.47    15.64 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.650 |    0.181    0.099    0.293 |    -0.50    -0.01    19.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.700 |    0.193    0.106    0.316 |    -0.50    -0.01    19.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.750 |    0.204    0.114    0.340 |    -0.50    -0.01    19.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.800 |    0.216    0.122    0.365 |    -0.50    -0.01    19.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.850 |    0.227    0.130    0.390 |    -0.50    -0.01    19.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.900 |    0.237    0.137    0.416 |    -0.68    -0.68    30.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    54.950 |    0.247    0.145    0.443 |    -0.68    -0.68    30.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.000 |    0.257    0.153    0.471 |    -0.68    -0.68    30.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.050 |    0.266    0.161    0.499 |    -0.68    -0.68    30.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.100 |    0.274    0.169    0.528 |    -0.68    -0.68    30.73 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.150 |    0.282    0.177    0.558 |    -0.46    -0.94    37.14 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.200 |    0.290    0.184    0.589 |    -0.46    -0.94    37.14 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.250 |    0.296    0.192    0.620 |    -0.46    -0.94    37.14 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.300 |    0.302    0.199    0.652 |    -0.46    -0.94    37.14 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.350 |    0.308    0.206    0.685 |    -0.46    -0.94    37.14 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.400 |    0.313    0.211    0.729 |     0.29    -1.99    50.69 |   712.0  1109.0   757.5  1069.6 |  1235  1366  1250  1353
    55.450 |    0.317    0.216    0.784 |     0.29    -1.99    50.69 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.500 |    0.321    0.219    0.851 |     0.29    -1.99    50.69 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.550 |    0.324    0.222    0.929 |     0.29    -1.99    50.69 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.600 |    0.326    0.223    1.017 |     0.29    -1.99    50.69 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.650 |    0.328    0.222    1.117 |     1.20    -2.50    58.82 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.700 |    0.329    0.220    1.227 |     1.20    -2.50    58.82 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.750 |    0.331    0.216    1.347 |     1.43    -2.42    66.89 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.800 |    0.333    0.210    1.478 |     1.43    -2.42    66.89 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.850 |    0.336    0.203    1.620 |     1.43    -2.42    66.89 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.900 |    0.338    0.193    1.771 |     1.43    -2.42    66.89 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    55.950 |    0.341    0.183    1.932 |     1.43    -2.42    66.89 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.000 |    0.345    0.170    2.103 |     1.98    -2.10    75.86 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.050 |    0.350    0.159    2.284 |     2.65     1.93    91.48 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.100 |    0.356    0.150    2.474 |     2.65     1.93    91.48 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.150 |    0.365    0.142    2.674 |     2.65     1.93    91.48 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.200 |    0.375    0.135    2.883 |     2.65     1.93    91.48 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.250 |    0.386    0.130    3.102 |     2.65     1.93    91.48 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.300 |    0.398    0.127    3.329 |     1.32     3.78   103.30 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.350 |    0.409    0.127    3.565 |     1.32     3.78   103.30 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.400 |    0.421    0.129    3.810 |     1.32     3.78   103.30 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.450 |    0.433    0.134    4.064 |     1.32     3.78   103.30 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.500 |    0.445    0.142    4.326 |     1.32     3.78   103.30 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.551 |    0.456    0.152    4.603 |    -0.09     4.75   110.21 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.600 |    0.465    0.164    4.877 |    -0.09     4.75   110.21 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.651 |    0.474    0.180    5.168 |    -0.09     4.75   110.21 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.700 |    0.481    0.198    5.459 |    -0.09     4.75   110.21 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.750 |    0.487    0.218    5.763 |    -0.09     4.75   110.21 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.800 |    0.491    0.240    6.075 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.850 |    0.495    0.264    6.394 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.900 |    0.497    0.288    6.721 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    56.951 |    0.498    0.314    7.059 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.000 |    0.498    0.341    7.398 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.050 |    0.497    0.370    7.748 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.101 |    0.495    0.400    8.109 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.150 |    0.492    0.431    8.471 |    -0.67     3.05   112.06 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.200 |    0.486    0.460    8.842 |    -5.30    -0.18   111.85 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.250 |    0.476    0.488    9.221 |    -5.30    -0.18   111.85 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.300 |    0.464    0.514    9.606 |    -5.30    -0.18   111.85 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.350 |    0.449    0.538    9.999 |    -5.30    -0.18   111.85 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.400 |    0.431    0.560   10.398 |    -5.30    -0.18   111.85 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.450 |    0.408    0.581   10.813 |    -6.04    -0.49   108.38 |  1090.8   906.0   996.9  1384.7 |  1360  1299  1329  1457
    57.500 |    0.382    0.599   11.244 |    -6.04    -0.49   108.38 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.550 |    0.351    0.615   11.690 |    -6.04    -0.49   108.38 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.600 |    0.317    0.629   12.151 |    -6.04    -0.49   108.38 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.650 |    0.278    0.641   12.627 |    -6.04    -0.49   108.38 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.700 |    0.235    0.651   13.119 |    -6.31    -0.22   106.08 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.750 |    0.188    0.659   13.625 |    -6.31    -0.22   106.08 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.800 |    0.136    0.666   14.145 |    -6.31    -0.22   106.08 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.850 |    0.081    0.671   14.680 |    -6.31    -0.22   106.08 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    57.900 |    0.021    0.675   15.228 |    -6.31    -0.22   106.08 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
