# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T15:41:39.562755
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    30.250 |    0.450    0.672    2.618 |    -6.56     2.96    48.63 |  1021.1  1442.3  1178.7  1275.6 |  1337  1476  1389  1421
    30.300 |    0.445    0.687    2.643 |    -6.82     2.20    47.52 |  1021.1  1442.3  1178.7  1275.6 |  1337  1476  1389  1421
    30.350 |    0.438    0.702    2.669 |    -6.82     2.20    47.52 |  1021.1  1442.3  1178.7  1275.6 |  1337  1476  1389  1421
    30.400 |    0.432    0.717    2.694 |    -6.82     2.20    47.52 |  1021.1  1442.3  1178.7  1275.6 |  1337  1476  1389  1421
    30.450 |    0.425    0.732    2.720 |    -6.82     2.20    47.52 |  1021.1  1442.3  1178.7  1275.6 |  1337  1476  1389  1421
    30.500 |    0.418    0.746    2.746 |    -6.82     2.20    47.52 |  1021.1  1442.3  1178.7  1275.6 |  1337  1476  1389  1421
    30.550 |    0.413    0.759    2.768 |    -1.12     5.53    46.21 |  1021.1  1442.3  1178.7  1275.6 |  1337  1476  1389  1421
    30.600 |    0.411    0.772    2.788 |    -1.12     5.53    46.21 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    30.650 |    0.411    0.784    2.805 |    -1.12     5.53    46.21 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    30.700 |    0.412    0.795    2.821 |    -1.12     5.53    46.21 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    30.750 |    0.414    0.806    2.835 |    -1.12     5.53    46.21 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    30.800 |    0.417    0.817    2.847 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    30.850 |    0.421    0.826    2.858 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    30.900 |    0.426    0.835    2.868 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    30.950 |    0.431    0.843    2.877 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.000 |    0.437    0.851    2.885 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.050 |    0.443    0.858    2.892 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.100 |    0.449    0.866    2.899 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.150 |    0.455    0.873    2.905 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.200 |    0.462    0.880    2.911 |     0.04     4.77    43.29 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.250 |    0.469    0.887    2.916 |     1.40     7.09    41.03 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.300 |    0.478    0.894    2.920 |     1.40     7.09    41.03 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.350 |    0.488    0.901    2.925 |     1.40     7.09    41.03 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.400 |    0.498    0.908    2.929 |     1.40     7.09    41.03 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.450 |    0.509    0.916    2.932 |     0.78     6.91    40.99 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.500 |    0.519    0.923    2.935 |     0.78     6.91    40.99 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.550 |    0.530    0.931    2.938 |     0.78     6.91    40.99 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.600 |    0.541    0.938    2.941 |     0.78     6.91    40.99 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.650 |    0.552    0.946    2.944 |    -1.12     5.28    40.98 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.700 |    0.558    0.954    2.947 |    -4.11    -0.21    43.27 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.750 |    0.562    0.961    2.950 |    -4.11    -0.21    43.27 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.800 |    0.564    0.967    2.952 |    -4.11    -0.21    43.27 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.850 |    0.564    0.974    2.955 |    -4.11    -0.21    43.27 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.900 |    0.563    0.980    2.958 |    -4.11    -0.21    43.27 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    31.950 |    0.561    0.986    2.960 |    -3.26    -0.86    45.15 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.000 |    0.558    0.991    2.963 |    -3.26    -0.86    45.15 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.050 |    0.554    0.996    2.966 |    -3.26    -0.86    45.15 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.100 |    0.550    1.001    2.968 |    -3.26    -0.86    45.15 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.150 |    0.545    1.005    2.971 |    -3.26    -0.86    45.15 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.200 |    0.541    1.009    2.974 |    -3.26    -0.86    45.15 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.250 |    0.535    1.013    2.976 |    -2.87    -1.46    48.01 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.300 |    0.530    1.015    2.979 |    -3.14    -2.92    50.10 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.350 |    0.523    1.017    2.981 |    -3.14    -2.92    50.10 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.400 |    0.516    1.019    2.984 |    -3.14    -2.92    50.10 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.450 |    0.509    1.020    2.987 |    -3.14    -2.92    50.10 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.500 |    0.501    1.021    2.989 |    -3.14    -2.92    50.10 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.550 |    0.494    1.021    2.990 |    -3.37    -2.76    54.55 |  1193.8  1178.7  1130.2  1166.5 |  1394  1389  1373  1385
    32.600 |    0.486    1.022    2.991 |    -3.37    -2.76    54.55 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    32.650 |    0.478    1.022    2.990 |    -3.37    -2.76    54.55 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    32.700 |    0.470    1.022    2.988 |    -3.37    -2.76    54.55 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    32.750 |    0.462    1.021    2.986 |    -3.37    -2.76    54.55 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    32.800 |    0.454    1.021    2.982 |    -3.37    -2.76    54.55 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    32.850 |    0.445    1.021    2.979 |    -3.37    -2.76    54.55 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    32.900 |    0.436    1.020    2.975 |    -5.40    -3.67    62.76 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    32.950 |    0.427    1.019    2.970 |    -5.40    -3.67    62.76 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.000 |    0.416    1.018    2.965 |    -5.40    -3.67    62.76 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.050 |    0.405    1.017    2.959 |    -5.40    -3.67    62.76 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.100 |    0.394    1.015    2.953 |    -3.87    -5.50    61.45 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.150 |    0.383    1.013    2.947 |    -3.87    -5.50    61.45 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.200 |    0.372    1.009    2.940 |    -3.87    -5.50    61.45 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.250 |    0.361    1.005    2.934 |    -3.87    -5.50    61.45 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.300 |    0.350    1.001    2.927 |    -3.87    -5.50    61.45 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.350 |    0.339    0.998    2.920 |    -3.79    -2.03    58.47 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.400 |    0.329    0.995    2.913 |    -3.79    -2.03    58.47 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.450 |    0.320    0.994    2.906 |    -3.39     1.07    55.07 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.500 |    0.312    0.995    2.899 |    -3.39     1.07    55.07 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.550 |    0.305    0.997    2.892 |    -3.39     1.07    55.07 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.600 |    0.299    0.999    2.885 |    -3.39     1.07    55.07 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.650 |    0.293    1.002    2.877 |    -3.39     1.07    55.07 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.700 |    0.287    1.006    2.870 |    -3.70     1.12    53.66 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.750 |    0.282    1.010    2.863 |    -3.70     1.12    53.66 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.800 |    0.277    1.014    2.856 |    -3.70     1.12    53.66 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.850 |    0.272    1.019    2.849 |    -3.70     1.12    53.66 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.900 |    0.267    1.024    2.841 |    -3.70     1.12    53.66 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    33.950 |    0.262    1.030    2.834 |    -5.53     1.01    52.89 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.000 |    0.256    1.036    2.827 |    -5.53     1.01    52.89 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.050 |    0.250    1.043    2.819 |    -5.53     1.01    52.89 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.100 |    0.243    1.050    2.812 |    -5.53     1.01    52.89 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.150 |    0.237    1.057    2.804 |    -5.53     1.01    52.89 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.200 |    0.230    1.064    2.796 |    -5.91     1.02    52.70 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.250 |    0.223    1.071    2.789 |    -5.91     1.02    52.70 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.300 |    0.216    1.079    2.781 |    -5.91     1.02    52.70 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.350 |    0.208    1.087    2.773 |    -5.91     1.02    52.70 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.400 |    0.201    1.095    2.766 |    -5.91     1.02    52.70 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.450 |    0.194    1.103    2.758 |    -5.91     1.02    52.70 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.500 |    0.186    1.111    2.750 |    -5.91     1.02    52.70 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.550 |    0.179    1.119    2.737 |    -6.07     1.06    52.26 |   772.6   893.8   560.5  1860.4 |  1255  1295  1185  1614
    34.600 |    0.172    1.127    2.720 |    -6.25     1.01    52.08 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    34.650 |    0.165    1.134    2.698 |    -6.25     1.01    52.08 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    34.700 |    0.158    1.142    2.673 |    -6.25     1.01    52.08 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    34.750 |    0.151    1.149    2.645 |    -6.25     1.01    52.08 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    34.800 |    0.144    1.156    2.614 |    -6.25     1.01    52.08 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    34.850 |    0.138    1.163    2.581 |    -6.07     0.31    53.04 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    34.900 |    0.131    1.170    2.546 |    -6.07     0.31    53.04 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    34.950 |    0.124    1.176    2.510 |    -6.07     0.31    53.04 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.000 |    0.117    1.182    2.471 |    -6.07     0.31    53.04 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.050 |    0.111    1.188    2.432 |    -6.07     0.31    53.04 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.100 |    0.104    1.194    2.391 |    -4.54     0.64    54.19 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.150 |    0.098    1.200    2.350 |    -4.54     0.64    54.19 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.200 |    0.092    1.205    2.307 |    -4.54     0.64    54.19 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.250 |    0.086    1.211    2.264 |    -4.54     0.64    54.19 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.300 |    0.081    1.216    2.221 |    -4.54     0.64    54.19 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.350 |    0.076    1.221    2.176 |    -4.65     0.99    53.20 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.400 |    0.070    1.226    2.131 |    -4.65     0.99    53.20 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.450 |    0.065    1.232    2.086 |    -4.65     0.99    53.20 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.500 |    0.060    1.237    2.041 |    -4.65     0.99    53.20 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.550 |    0.056    1.242    1.995 |    -4.65     0.99    53.20 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.600 |    0.051    1.247    1.949 |    -4.65     0.99    53.20 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.650 |    0.046    1.253    1.902 |    -4.65     0.99    53.20 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.700 |    0.041    1.258    1.856 |    -5.48     0.89    53.22 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.750 |    0.036    1.264    1.809 |    -5.48     0.89    53.22 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.800 |    0.030    1.269    1.762 |    -5.48     0.89    53.22 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.850 |    0.025    1.275    1.715 |    -5.48     0.89    53.22 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.900 |    0.020    1.281    1.668 |    -5.48     0.89    53.22 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    35.950 |    0.015    1.286    1.620 |    -2.25     0.92    53.01 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.000 |    0.011    1.290    1.573 |    -0.92     1.00    52.21 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.050 |    0.008    1.294    1.526 |    -0.92     1.00    52.21 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.100 |    0.006    1.298    1.478 |    -0.92     1.00    52.21 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.150 |    0.004    1.301    1.431 |    -0.92     1.00    52.21 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.200 |    0.003    1.304    1.383 |    -0.92     1.00    52.21 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.250 |    0.001    1.307    1.336 |    -0.91     1.01    50.78 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.300 |    0.000    1.309    1.288 |    -0.91     1.01    50.78 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.350 |   -0.000    1.312    1.241 |    -0.91     1.01    50.78 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.400 |   -0.001    1.314    1.193 |    -0.91     1.01    50.78 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.450 |   -0.002    1.317    1.146 |    -0.91     1.01    50.78 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.500 |   -0.002    1.319    1.098 |    -0.85     1.04    50.35 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.550 |   -0.002    1.321    1.051 |    -0.85     1.04    50.35 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.600 |   -0.003    1.323    1.003 |    -0.85     1.04    50.35 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.650 |   -0.003    1.325    0.956 |    -0.85     1.04    50.35 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.700 |   -0.003    1.327    0.908 |    -0.85     1.04    50.35 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.750 |   -0.003    1.329    0.861 |    -0.95     1.06    49.85 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.800 |   -0.003    1.331    0.813 |    -0.95     1.06    49.85 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.850 |   -0.003    1.334    0.764 |    -2.06     1.02    49.11 |   978.7   942.3   887.8  1178.7 |  1323  1311  1293  1389
    36.900 |   -0.004    1.336    0.715 |    -2.06     1.02    49.11 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    36.950 |   -0.005    1.339    0.664 |    -2.06     1.02    49.11 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.000 |   -0.006    1.341    0.612 |    -2.06     1.02    49.11 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.050 |   -0.006    1.344    0.559 |    -2.06     1.02    49.11 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.100 |   -0.007    1.347    0.506 |    -1.02     1.08    48.71 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.150 |   -0.008    1.349    0.452 |    -1.02     1.08    48.71 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.200 |   -0.008    1.351    0.398 |    -1.02     1.08    48.71 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.250 |   -0.009    1.354    0.344 |    -1.02     1.08    48.71 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.300 |   -0.009    1.356    0.289 |    -1.02     1.08    48.71 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.350 |   -0.010    1.359    0.233 |    -3.81     0.95    48.02 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.400 |   -0.011    1.362    0.178 |    -3.81     0.95    48.02 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.450 |   -0.013    1.365    0.122 |    -3.81     0.95    48.02 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.500 |   -0.015    1.369    0.065 |    -3.81     0.95    48.02 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.550 |   -0.017    1.373    0.009 |    -3.81     0.95    48.02 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.600 |   -0.020    1.377    0.000 |    -3.81     0.95    48.02 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.650 |    0.000    0.000    0.000 |    -4.84     0.88    47.83 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.700 |    0.000    0.000    0.000 |    -4.84     0.88    47.83 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.750 |    0.000    0.000    0.000 |    -4.84     0.88    47.83 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.800 |    0.000    0.000    0.000 |    -4.84     0.88    47.83 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.850 |    0.000    0.000    0.000 |    -4.84     0.88    47.83 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.900 |    0.000    0.000    0.000 |    -5.12     0.86    47.76 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    37.950 |    0.000    0.000    0.000 |    -5.12     0.86    47.76 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.000 |    0.000    0.000    0.000 |    -4.11    -0.63    48.81 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.050 |    0.000    0.000    0.000 |    -4.11    -0.63    48.81 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.100 |    0.000    0.000    0.000 |    -4.11    -0.63    48.81 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.150 |    0.000    0.000    0.000 |    -4.11    -0.63    48.81 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.200 |    0.000    0.000    0.000 |    -4.11    -0.63    48.81 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.250 |    0.000    0.000    0.000 |    -0.96     1.00    45.59 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.300 |    0.000    0.000    0.000 |    -0.96     1.00    45.59 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.350 |    0.000    0.000    0.000 |    -0.96     1.00    45.59 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.400 |    0.000    0.000    0.000 |    -0.96     1.00    45.59 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.450 |    0.000    0.000    0.000 |    -0.96     1.00    45.59 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.500 |    0.000    0.000    0.000 |    -3.25     1.02    43.33 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.550 |    0.000    0.000    0.000 |    -3.25     1.02    43.33 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.600 |    0.000    0.000    0.000 |    -3.25     1.02    43.33 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.650 |    0.000    0.000    0.000 |    -3.25     1.02    43.33 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.700 |    0.000    0.000    0.000 |    -3.25     1.02    43.33 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.750 |    0.000    0.000    0.000 |    -3.42     0.92    42.64 |  1005.9   899.9   666.6  1215.0 |  1332  1297  1220  1401
    38.800 |    0.000    0.000    0.000 |    -3.42     0.92    42.64 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    38.850 |    0.000    0.000    0.000 |    -3.42     0.92    42.64 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    38.900 |    0.000    0.000    0.000 |    -3.42     0.92    42.64 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    38.950 |    0.000    0.000    0.000 |    -3.42     0.92    42.64 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.000 |    0.000    0.000    0.000 |    -3.42     0.92    42.64 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.050 |    0.000    0.000    0.000 |    -3.34     0.98    41.98 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.100 |    0.000    0.000    0.000 |    -4.59     0.88    41.53 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.150 |    0.000    0.000    0.000 |    -4.59     0.88    41.53 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.200 |    0.000    0.000    0.000 |    -4.59     0.88    41.53 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.250 |    0.000    0.000    0.000 |    -4.59     0.88    41.53 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.300 |    0.000    0.000    0.000 |    -4.59     0.88    41.53 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.350 |    0.000    0.000    0.000 |    -4.59     0.88    41.53 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.400 |    0.000    0.000    0.000 |    -5.49     0.84    41.45 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.450 |    0.000    0.000    0.000 |    -4.19     0.85    41.55 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.500 |    0.000    0.000    0.000 |    -4.19     0.85    41.55 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.550 |    0.000    0.000    0.000 |    -4.19     0.85    41.55 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.600 |    0.000    0.000    0.000 |    -4.19     0.85    41.55 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.650 |    0.000    0.000    0.000 |    -4.13     0.87    41.19 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.700 |    0.000    0.000    0.000 |    -4.13     0.87    41.19 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.750 |    0.000    0.000    0.000 |    -4.13     0.87    41.19 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.800 |    0.000    0.000    0.000 |    -4.13     0.87    41.19 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.850 |    0.000    0.000    0.000 |    -4.13     0.87    41.19 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.900 |    0.000    0.000    0.000 |    -4.13     0.87    41.19 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    39.950 |    0.000    0.000    0.000 |    -2.25     0.99    40.12 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.000 |    0.000    0.000    0.000 |    -2.25     0.99    40.12 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.050 |    0.000    0.000    0.000 |    -2.25     0.99    40.12 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.100 |    0.000    0.000    0.000 |    -2.25     0.99    40.12 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.150 |    0.000    0.000    0.000 |    -2.25     0.99    40.12 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.200 |    0.000    0.000    0.000 |    -2.25     0.99    40.12 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
