# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T15:45:22.143960
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    51.000 |    1.008    0.802    2.688 |    -2.68    -2.59    25.39 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.050 |    1.007    0.804    2.709 |    -2.68    -2.59    25.39 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.100 |    1.005    0.806    2.730 |    -2.68    -2.59    25.39 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.150 |    1.001    0.809    2.750 |    -3.94    -4.71    25.41 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.202 |    0.994    0.812    2.771 |    -3.94    -4.71    25.41 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.250 |    0.986    0.814    2.791 |    -3.94    -4.71    25.41 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.300 |    0.978    0.817    2.811 |    -3.94    -4.71    25.41 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.350 |    0.967    0.821    2.832 |    -5.54    -5.87    25.84 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.400 |    0.955    0.825    2.852 |    -5.54    -5.87    25.84 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.450 |    0.942    0.829    2.872 |    -5.54    -5.87    25.84 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.500 |    0.928    0.833    2.891 |    -5.54    -5.87    25.84 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.550 |    0.913    0.838    2.911 |    -5.54    -5.87    25.84 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.600 |    0.899    0.844    2.931 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.650 |    0.886    0.851    2.950 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.700 |    0.873    0.858    2.970 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.750 |    0.860    0.867    2.990 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.800 |    0.847    0.875    3.009 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.850 |    0.835    0.884    3.029 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.900 |    0.823    0.894    3.048 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    51.950 |    0.810    0.903    3.068 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    52.000 |    0.798    0.913    3.087 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    52.050 |    0.786    0.923    3.107 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    52.100 |    0.774    0.933    3.126 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    52.150 |    0.762    0.943    3.146 |    -6.58    -2.78    26.11 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    52.200 |    0.751    0.953    3.165 |    -6.85     0.21    26.34 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    52.250 |    0.742    0.965    3.185 |    -6.93     0.35    26.49 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.300 |    0.733    0.977    3.204 |    -6.93     0.35    26.49 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.350 |    0.724    0.989    3.224 |    -6.93     0.35    26.49 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.400 |    0.716    1.002    3.243 |    -6.93     0.35    26.49 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.450 |    0.709    1.015    3.263 |    -6.93     0.35    26.49 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.500 |    0.702    1.028    3.282 |    -7.09     0.36    26.72 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.550 |    0.695    1.042    3.302 |    -7.09     0.36    26.72 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.600 |    0.688    1.056    3.321 |    -7.09     0.36    26.72 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.650 |    0.681    1.070    3.340 |    -7.09     0.36    26.72 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.700 |    0.674    1.083    3.360 |    -7.09     0.36    26.72 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.750 |    0.668    1.098    3.379 |    -7.43     0.54    26.75 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.800 |    0.661    1.112    3.398 |    -7.43     0.54    26.75 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.850 |    0.655    1.127    3.418 |    -7.43     0.54    26.75 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.900 |    0.648    1.141    3.437 |    -7.43     0.54    26.75 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    52.950 |    0.642    1.156    3.456 |    -7.43     0.54    26.75 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.001 |    0.635    1.171    3.476 |    -6.96     0.41    26.59 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.050 |    0.629    1.185    3.495 |    -6.96     0.41    26.59 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.100 |    0.623    1.199    3.514 |    -6.96     0.41    26.59 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.150 |    0.617    1.214    3.533 |    -6.96     0.41    26.59 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.200 |    0.611    1.228    3.553 |    -6.96     0.41    26.59 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.250 |    0.605    1.241    3.572 |    -4.64     0.57    26.62 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.301 |    0.600    1.254    3.592 |    -4.64     0.57    26.62 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.350 |    0.596    1.264    3.611 |    -0.70     0.51    26.44 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.400 |    0.593    1.273    3.631 |    -0.70     0.51    26.44 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.450 |    0.591    1.280    3.651 |    -0.70     0.51    26.44 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.500 |    0.589    1.286    3.671 |    -0.70     0.51    26.44 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.550 |    0.588    1.291    3.692 |    -0.70     0.51    26.44 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.600 |    0.587    1.294    3.712 |     2.85     0.54    26.11 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.650 |    0.588    1.295    3.732 |     2.85     0.54    26.11 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.700 |    0.590    1.294    3.753 |     2.85     0.54    26.11 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.750 |    0.591    1.293    3.773 |     2.85     0.54    26.11 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.800 |    0.594    1.291    3.793 |     2.85     0.54    26.11 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.850 |    0.596    1.288    3.814 |     2.85     0.54    26.11 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.900 |    0.600    1.283    3.834 |     6.80     0.13    26.89 |  1078.7  1360.5  1224.1  1202.9 |  1356  1449  1404  1397
    53.950 |    0.604    1.277    3.855 |     6.80     0.13    26.89 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.000 |    0.609    1.268    3.875 |     6.80     0.13    26.89 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.050 |    0.615    1.259    3.896 |     6.80     0.13    26.89 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.100 |    0.620    1.249    3.917 |     6.80     0.13    26.89 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.150 |    0.627    1.238    3.937 |     6.74     0.64    26.96 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.200 |    0.633    1.227    3.958 |     6.74     0.64    26.96 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.250 |    0.640    1.216    3.979 |     6.74     0.64    26.96 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.300 |    0.647    1.204    3.999 |     6.74     0.64    26.96 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.351 |    0.655    1.192    4.020 |     6.74     0.64    26.96 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.400 |    0.663    1.180    4.041 |     6.86     1.32    27.22 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.450 |    0.671    1.168    4.062 |     6.86     1.32    27.22 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.500 |    0.680    1.156    4.082 |     6.86     2.56    27.55 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.550 |    0.689    1.145    4.103 |     6.86     2.56    27.55 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.600 |    0.700    1.133    4.124 |     6.86     2.56    27.55 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.651 |    0.710    1.122    4.145 |     6.86     2.56    27.55 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.700 |    0.721    1.111    4.165 |     6.86     2.56    27.55 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.750 |    0.733    1.101    4.186 |     3.58     5.12    28.30 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.800 |    0.745    1.094    4.207 |     3.58     5.12    28.30 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.851 |    0.757    1.088    4.228 |     3.58     5.12    28.30 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.900 |    0.770    1.082    4.248 |     3.58     5.12    28.30 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    54.950 |    0.782    1.078    4.269 |     3.58     5.12    28.30 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.000 |    0.795    1.075    4.290 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.050 |    0.808    1.075    4.311 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.100 |    0.820    1.075    4.332 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.150 |    0.833    1.076    4.353 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.200 |    0.845    1.078    4.374 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.250 |    0.858    1.081    4.395 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.300 |    0.870    1.084    4.416 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.350 |    0.882    1.088    4.437 |     0.72     5.89    28.57 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.400 |    0.892    1.094    4.458 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.450 |    0.901    1.102    4.479 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.500 |    0.908    1.112    4.500 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.550 |    0.914    1.123    4.521 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.600 |    0.919    1.135    4.542 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.650 |    0.923    1.147    4.563 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.700 |    0.927    1.161    4.584 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.750 |    0.931    1.175    4.604 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.800 |    0.934    1.189    4.625 |    -5.68     4.28    29.35 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.850 |    0.938    1.203    4.646 |    -3.97     5.80    29.17 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.900 |    0.943    1.217    4.667 |    -2.59     6.23    28.90 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    55.950 |    0.949    1.230    4.688 |    -2.59     6.23    28.90 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    56.000 |    0.956    1.243    4.709 |    -2.59     6.23    28.90 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    56.050 |    0.963    1.256    4.729 |    -2.59     6.23    28.90 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    56.100 |    0.971    1.268    4.750 |    -2.59     6.23    28.90 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    56.150 |    0.979    1.280    4.771 |    -2.59     6.23    28.90 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    56.200 |    0.987    1.292    4.792 |    -2.59     6.23    28.90 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    56.250 |    0.994    1.302    4.813 |     1.03     0.21    28.47 |  1121.1  1324.1  1051.4  1372.6 |  1370  1437  1347  1453
    56.302 |    1.000    1.309    4.834 |     1.03     0.21    28.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.350 |    1.005    1.313    4.854 |     1.03     0.21    28.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.400 |    1.007    1.316    4.875 |     0.62    -3.41    28.54 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.450 |    1.008    1.318    4.895 |     0.32    -2.44    28.69 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.500 |    1.008    1.318    4.916 |     0.32    -2.44    28.69 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.550 |    1.007    1.318    4.936 |     0.32    -2.44    28.69 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.603 |    1.005    1.317    4.958 |     0.32    -2.44    28.69 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.650 |    1.003    1.316    4.977 |     0.32    -2.44    28.69 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.700 |    1.000    1.315    4.998 |    -1.61    -2.32    28.71 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.750 |    0.996    1.314    5.018 |    -1.61    -2.32    28.71 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.800 |    0.990    1.315    5.038 |    -4.57    -3.87    28.76 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.850 |    0.983    1.316    5.058 |    -4.57    -3.87    28.76 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.900 |    0.975    1.318    5.078 |    -4.57    -3.87    28.76 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    56.950 |    0.966    1.321    5.098 |    -4.57    -3.87    28.76 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.000 |    0.956    1.324    5.118 |    -4.57    -3.87    28.76 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.050 |    0.946    1.328    5.138 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.100 |    0.935    1.333    5.158 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.150 |    0.924    1.339    5.177 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.200 |    0.913    1.346    5.197 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.250 |    0.902    1.352    5.216 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.303 |    0.889    1.360    5.237 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.350 |    0.878    1.367    5.255 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.400 |    0.866    1.375    5.274 |    -6.00    -3.01    28.96 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.450 |    0.856    1.381    5.294 |    -2.16    -0.58    28.86 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.500 |    0.848    1.387    5.313 |    -2.16    -0.58    28.86 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.550 |    0.843    1.391    5.333 |     4.03     2.29    29.19 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.600 |    0.842    1.394    5.352 |     2.61     4.57    29.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.650 |    0.843    1.396    5.372 |     2.61     4.57    29.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.700 |    0.847    1.398    5.392 |     2.61     4.57    29.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.750 |    0.852    1.399    5.411 |     2.61     4.57    29.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.800 |    0.859    1.400    5.431 |     2.61     4.57    29.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.850 |    0.867    1.401    5.450 |     2.61     4.57    29.47 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.900 |    0.874    1.403    5.470 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    57.950 |    0.882    1.405    5.490 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.000 |    0.889    1.409    5.509 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.050 |    0.896    1.412    5.529 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.100 |    0.904    1.416    5.549 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.150 |    0.911    1.421    5.569 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.200 |    0.918    1.426    5.588 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.250 |    0.925    1.431    5.608 |    -0.56     4.08    30.21 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.300 |    0.933    1.436    5.626 |    -1.21     5.63    32.00 |  1145.3  1315.0  1254.4  1154.4 |  1378  1434  1414  1381
    58.350 |    0.941    1.442    5.641 |    -1.21     5.63    32.00 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.400 |    0.948    1.449    5.655 |    -1.21     5.63    32.00 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.450 |    0.956    1.454    5.667 |     1.28     3.75    32.84 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.500 |    0.964    1.459    5.678 |     1.28     3.75    32.84 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.550 |    0.972    1.463    5.688 |     1.28     3.75    32.84 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.600 |    0.979    1.467    5.697 |     1.28     3.75    32.84 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.650 |    0.987    1.470    5.705 |     1.28     3.75    32.84 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.700 |    0.995    1.474    5.712 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.750 |    1.003    1.479    5.719 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.800 |    1.011    1.485    5.725 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.850 |    1.019    1.491    5.730 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.900 |    1.027    1.497    5.735 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    58.950 |    1.035    1.504    5.740 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.000 |    1.043    1.511    5.744 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.050 |    1.051    1.518    5.748 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.100 |    1.059    1.525    5.752 |    -0.92     5.44    33.97 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.150 |    1.064    1.532    5.755 |    -3.55     1.48    38.63 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.200 |    1.069    1.539    5.759 |    -3.55     1.48    38.63 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.250 |    1.071    1.547    5.762 |    -3.55     1.48    38.63 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.300 |    1.073    1.554    5.765 |    -3.55     1.48    38.63 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.350 |    1.074    1.562    5.768 |    -3.55     1.48    38.63 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.400 |    1.074    1.569    5.771 |    -3.55     1.48    38.63 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.450 |    1.074    1.576    5.774 |    -3.55     1.48    38.63 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.500 |    1.073    1.584    5.777 |    -4.32     1.14    38.94 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.551 |    1.071    1.592    5.780 |    -4.32     1.14    38.94 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.600 |    1.069    1.600    5.782 |    -5.64     1.05    38.83 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.650 |    1.066    1.608    5.785 |    -5.64     1.05    38.83 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.700 |    1.062    1.617    5.787 |    -5.64     1.05    38.83 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.750 |    1.058    1.627    5.790 |    -5.64     1.05    38.83 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.800 |    1.054    1.636    5.792 |    -5.64     1.05    38.83 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.850 |    1.049    1.646    5.794 |    -5.64     1.05    38.83 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.900 |    1.046    1.654    5.797 |    -0.63     2.06    34.40 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    59.950 |    1.044    1.661    5.799 |    -0.63     2.06    34.40 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    60.000 |    1.044    1.668    5.801 |    -0.63     2.06    34.40 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    60.050 |    1.044    1.673    5.804 |    -0.63     2.06    34.40 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    60.100 |    1.044    1.678    5.801 |    -0.63     2.06    34.40 |   984.7  1109.0  1563.5   896.9 |  1325  1366  1516  1296
    60.150 |    1.045    1.683    5.795 |    -0.63     2.06    34.40 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.200 |    1.046    1.687    5.784 |    -0.63     2.06    34.40 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.250 |    1.047    1.691    5.770 |    -0.63     2.06    34.40 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.303 |    1.049    1.695    5.752 |    -0.25     3.43    34.02 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.350 |    1.052    1.698    5.734 |    -0.25     3.43    34.02 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.401 |    1.055    1.702    5.712 |    -0.25     3.43    34.02 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.450 |    1.058    1.706    5.690 |    -0.25     3.43    34.02 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.500 |    1.061    1.709    5.665 |    -0.46     1.53    33.88 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.550 |    1.063    1.712    5.639 |    -0.46     1.53    33.88 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.600 |    1.066    1.715    5.611 |    -0.46     1.53    33.88 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.650 |    1.068    1.717    5.583 |    -0.46     1.53    33.88 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.700 |    1.070    1.720    5.553 |    -0.46     1.53    33.88 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.750 |    1.072    1.722    5.523 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.800 |    1.074    1.724    5.492 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
