# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T13:26:31.656928
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    56.300 |    2.892    5.211   34.796 |    -1.86     5.33    40.23 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.350 |    2.931    5.262   34.972 |    -1.86     5.33    40.23 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.400 |    2.969    5.313   35.147 |    -2.38     4.88    40.07 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.450 |    3.007    5.366   35.323 |    -3.62     5.68    40.01 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.501 |    3.045    5.420   35.500 |    -3.62     5.68    40.01 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.550 |    3.082    5.474   35.675 |    -3.62     5.68    40.01 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.600 |    3.118    5.529   35.850 |    -3.62     5.68    40.01 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.650 |    3.154    5.585   36.024 |    -3.62     5.68    40.01 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.700 |    3.189    5.642   36.200 |    -4.11     5.83    39.70 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.750 |    3.223    5.700   36.375 |    -4.11     5.83    39.70 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.800 |    3.257    5.760   36.550 |    -4.11     5.83    39.70 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.850 |    3.291    5.820   36.724 |    -4.11     5.83    39.70 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.900 |    3.324    5.881   36.900 |    -4.11     5.83    39.70 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    56.950 |    3.356    5.943   37.075 |    -4.11     5.83    39.70 |  1051.4  1260.5  1196.8  1118.1 |  1347  1416  1395  1369
    57.000 |    3.388    6.004   37.251 |    -1.66     2.57    39.61 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.050 |    3.417    6.064   37.427 |    -3.55     1.63    39.37 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.100 |    3.445    6.124   37.604 |    -3.55     1.63    39.37 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.151 |    3.471    6.183   37.783 |    -3.55     1.63    39.37 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.200 |    3.496    6.241   37.960 |    -3.55     1.63    39.37 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.250 |    3.519    6.299   38.140 |    -3.55     1.63    39.37 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.300 |    3.539    6.356   38.318 |    -5.36     0.26    38.85 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.350 |    3.557    6.414   38.498 |    -5.36     0.26    38.85 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.400 |    3.572    6.471   38.678 |    -5.36     0.26    38.85 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.450 |    3.585    6.528   38.858 |    -5.36     0.26    38.85 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.500 |    3.596    6.584   39.039 |    -5.36     0.26    38.85 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.550 |    3.604    6.638   39.220 |    -2.32    -4.61    39.10 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.600 |    3.609    6.689   39.402 |    -2.32    -4.61    39.10 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.650 |    3.611    6.737   39.584 |    -2.32    -4.61    39.10 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.700 |    3.610    6.782   39.767 |    -2.32    -4.61    39.10 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.750 |    3.607    6.825   39.950 |    -2.32    -4.61    39.10 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.800 |    3.601    6.865   40.132 |    -1.43    -5.18    39.15 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.850 |    3.594    6.902   40.316 |    -1.43    -5.18    39.15 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.900 |    3.583    6.936   40.500 |    -1.43    -5.18    39.15 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    57.950 |    3.571    6.968   40.684 |    -1.43    -5.18    39.15 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.000 |    3.557    6.997   40.869 |    -1.43    -5.18    39.15 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.050 |    3.541    7.024   41.054 |    -1.43    -5.18    39.15 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.100 |    3.523    7.049   41.238 |    -1.43    -5.18    39.15 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.150 |    3.503    7.070   41.423 |    -0.40    -6.34    39.51 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.200 |    3.481    7.089   41.609 |    -0.40    -6.34    39.51 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.250 |    3.457    7.105   41.795 |    -0.40    -6.34    39.51 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.300 |    3.432    7.119   41.981 |    -0.40    -6.34    39.51 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.350 |    3.406    7.129   42.167 |    -0.40    -6.34    39.51 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.400 |    3.377    7.138   42.353 |    -0.15    -6.49    39.49 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.450 |    3.348    7.144   42.540 |    -0.38    -6.49    39.61 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.500 |    3.317    7.147   42.727 |    -0.38    -6.49    39.61 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.550 |    3.284    7.149   42.913 |    -0.38    -6.49    39.61 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.600 |    3.250    7.149   43.101 |    -0.38    -6.49    39.61 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.650 |    3.215    7.146   43.288 |    -0.38    -6.49    39.61 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.700 |    3.179    7.142   43.475 |    -0.18    -5.83    39.71 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.750 |    3.142    7.136   43.663 |    -0.18    -5.83    39.71 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.800 |    3.105    7.129   43.851 |    -0.18    -5.83    39.71 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.850 |    3.067    7.120   44.039 |    -0.18    -5.83    39.71 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.900 |    3.028    7.109   44.227 |    -0.18    -5.83    39.71 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    58.950 |    2.990    7.099   44.416 |     0.16    -1.43    39.77 |   924.1  1408.9  1099.9  1193.8 |  1305  1465  1363  1394
    59.000 |    2.953    7.088   44.604 |     0.16    -1.43    39.77 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.050 |    2.917    7.077   44.792 |     0.16    -1.43    39.77 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.100 |    2.883    7.067   44.980 |     0.16    -1.43    39.77 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.150 |    2.849    7.056   45.168 |     0.16    -1.43    39.77 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.200 |    2.817    7.046   45.357 |     0.40     1.18    39.73 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.250 |    2.788    7.036   45.545 |     0.40     1.18    39.73 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.300 |    2.761    7.029   45.733 |     0.18     5.27    39.85 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.350 |    2.738    7.023   45.921 |     0.18     5.27    39.85 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.400 |    2.718    7.020   46.109 |     0.18     5.27    39.85 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.450 |    2.702    7.018   46.296 |     0.18     5.27    39.85 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.500 |    2.687    7.018   46.484 |     0.18     5.27    39.85 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.550 |    2.676    7.020   46.671 |     0.12     5.28    39.93 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.600 |    2.667    7.023   46.858 |     0.12     5.28    39.93 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.651 |    2.661    7.028   47.047 |     0.12     5.28    39.93 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.700 |    2.657    7.034   47.233 |     0.12     5.28    39.93 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.750 |    2.656    7.042   47.420 |     0.12     5.28    39.93 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.800 |    2.655    7.050   47.606 |     0.17     2.65    39.92 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.850 |    2.656    7.059   47.793 |     0.17     2.65    39.92 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.900 |    2.658    7.068   47.980 |     0.17     2.65    39.92 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    59.950 |    2.661    7.077   48.167 |     0.17     2.65    39.92 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.000 |    2.665    7.087   48.354 |     0.17     2.65    39.92 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.050 |    2.667    7.099   48.541 |    -4.64     1.11    39.82 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.100 |    2.668    7.112   48.728 |    -4.64     1.11    39.82 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.150 |    2.669    7.127   48.914 |    -4.64     1.11    39.82 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.201 |    2.668    7.144   49.106 |    -4.64     1.11    39.82 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.250 |    2.666    7.162   49.287 |    -4.64     1.11    39.82 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.300 |    2.663    7.181   49.474 |    -4.64     1.11    39.82 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.350 |    2.658    7.202   49.660 |    -5.79     1.03    40.16 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.400 |    2.653    7.225   49.847 |    -5.79     1.03    40.16 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.450 |    2.646    7.250   50.033 |    -6.76     1.89    40.59 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.500 |    2.638    7.278   50.218 |    -6.76     1.89    40.59 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.550 |    2.628    7.307   50.404 |    -6.76     1.89    40.59 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.600 |    2.618    7.338   50.590 |    -6.76     1.89    40.59 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.650 |    2.606    7.372   50.775 |    -6.76     1.89    40.59 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.700 |    2.594    7.407   50.960 |    -6.38     2.48    40.69 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.750 |    2.581    7.444   51.146 |    -6.38     2.48    40.69 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.801 |    2.568    7.483   51.332 |    -6.38     2.48    40.69 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.850 |    2.554    7.523   51.516 |    -6.38     2.48    40.69 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.900 |    2.539    7.564   51.700 |    -6.38     2.48    40.69 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    60.950 |    2.524    7.608   51.885 |    -6.19     3.10    40.10 |  1084.7  1224.1  1002.9  1315.0 |  1358  1404  1331  1434
    61.003 |    2.508    7.656   52.081 |    -6.19     3.10    40.10 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.050 |    2.494    7.699   52.253 |    -6.19     3.10    40.10 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.100 |    2.479    7.747   52.438 |    -6.19     3.10    40.10 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.150 |    2.463    7.797   52.622 |    -6.19     3.10    40.10 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.201 |    2.448    7.849   52.810 |    -5.63     3.99    39.34 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.250 |    2.433    7.899   52.990 |    -5.63     3.99    39.34 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.300 |    2.419    7.953   53.173 |    -5.63     3.99    39.34 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.350 |    2.405    8.007   53.357 |    -5.63     3.99    39.34 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.400 |    2.392    8.063   53.540 |    -5.63     3.99    39.34 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.450 |    2.378    8.120   53.724 |    -5.63     3.99    39.34 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.500 |    2.366    8.178   53.908 |    -4.93     5.01    39.35 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.550 |    2.354    8.237   54.090 |    -5.14     4.94    39.53 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.600 |    2.344    8.297   54.274 |    -5.14     4.94    39.53 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.650 |    2.334    8.358   54.456 |    -5.14     4.94    39.53 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.700 |    2.324    8.421   54.639 |    -5.14     4.94    39.53 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.751 |    2.315    8.484   54.824 |    -5.14     4.94    39.53 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.800 |    2.307    8.548   55.006 |    -5.14     4.94    39.53 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.850 |    2.300    8.613   55.187 |    -5.02     5.70    38.93 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.900 |    2.294    8.679   55.370 |    -5.02     5.70    38.93 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    61.950 |    2.289    8.747   55.552 |    -5.02     5.70    38.93 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.000 |    2.285    8.815   55.735 |    -5.02     5.70    38.93 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.050 |    2.281    8.884   55.917 |    -5.02     5.70    38.93 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.100 |    2.278    8.953   56.099 |    -5.30     5.38    38.60 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.150 |    2.276    9.024   56.281 |    -5.30     5.38    38.60 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.200 |    2.274    9.096   56.463 |    -5.30     5.38    38.60 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.250 |    2.273    9.168   56.644 |    -5.30     5.38    38.60 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.300 |    2.272    9.241   56.826 |    -5.30     5.38    38.60 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.350 |    2.272    9.314   57.008 |    -5.30     5.38    38.60 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.400 |    2.271    9.389   57.189 |    -6.45     3.80    37.70 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.450 |    2.270    9.463   57.371 |    -6.45     3.80    37.70 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.500 |    2.268    9.539   57.552 |    -6.45     3.80    37.70 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.550 |    2.266    9.615   57.733 |    -6.45     3.80    37.70 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.600 |    2.264    9.691   57.914 |    -7.03     4.01    37.71 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.651 |    2.261    9.770   58.098 |    -7.03     4.01    37.71 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.700 |    2.257    9.847   58.276 |    -6.95     2.00    37.48 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.750 |    2.251    9.924   58.457 |    -6.95     2.00    37.48 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.800 |    2.245   10.002   58.638 |    -6.95     2.00    37.48 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.850 |    2.237   10.080   58.819 |    -6.95     2.00    37.48 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.900 |    2.228   10.158   58.999 |    -6.95     2.00    37.48 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    62.950 |    2.219   10.235   59.180 |    -3.80     0.66    38.08 |  1196.8  1266.5   951.4  1212.0 |  1395  1418  1314  1400
    63.000 |    2.210   10.309   59.361 |    -2.71     0.48    38.14 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.050 |    2.200   10.381   59.541 |    -2.71     0.48    38.14 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.100 |    2.190   10.452   59.721 |    -2.71     0.48    38.14 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.150 |    2.180   10.520   59.901 |    -2.71     0.48    38.14 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.200 |    2.170   10.587   60.081 |    -2.71     0.48    38.14 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.250 |    2.159   10.652   60.261 |    -0.86     0.54    38.47 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.300 |    2.150   10.714   60.441 |    -0.86     0.54    38.47 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.350 |    2.141   10.774   60.621 |    -0.86     0.54    38.47 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.400 |    2.132   10.832   60.801 |    -0.86     0.54    38.47 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.451 |    2.123   10.890   60.986 |    -0.86     0.54    38.47 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.500 |    2.117   10.941   61.161 |     3.87     1.96    38.91 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.550 |    2.113   10.991   61.341 |     3.87     1.96    38.91 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.600 |    2.111   11.037   61.520 |     3.87     1.96    38.91 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.650 |    2.111   11.081   61.700 |     3.87     1.96    38.91 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.700 |    2.113   11.122   61.879 |     3.87     1.96    38.91 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.750 |    2.118   11.159   62.058 |     5.61     2.37    39.29 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.800 |    2.126   11.194   62.237 |     5.61     2.37    39.29 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
    63.850 |    2.136   11.225   62.416 |     6.44     2.30    39.63 |  1093.8  1190.8  1084.7  1254.4 |  1361  1393  1358  1414
